t,drone_x,drone_y,drone_z,drone_vel_x,drone_vel_y,drone_vel_z,drone_roll,drone_pitch,drone_yaw,flower_x,flower_y,flower_z,flower_vel_x,flower_vel_y,flower_vel_z,flower_roll,flower_pitch,flower_yaw,dx,dy,dz,distance
20.904000,-0.001537,-0.004295,1.085105,-0.000011,0.000008,-0.031262,0.000041,0.000009,1.570793,0.586178,1.000000,1.100000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.571000,0.587715,1.004295,0.014895,1.163718
20.906000,-0.001537,-0.004295,1.085042,-0.000010,0.000008,-0.031401,0.000042,0.000009,1.570794,0.586738,1.000000,1.100000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.571000,0.588275,1.004295,0.014958,1.164002
20.908000,-0.001537,-0.004295,1.084979,-0.000009,0.000009,-0.031543,0.000042,0.000009,1.570794,0.587286,1.000000,1.100000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.571000,0.588824,1.004295,0.015021,1.164280
20.910000,-0.001538,-0.004295,1.084915,-0.000009,0.000009,-0.031686,0.000043,0.000009,1.570794,0.587824,1.000000,1.100000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.571000,0.589361,1.004295,0.015085,1.164553
20.912000,-0.001538,-0.004295,1.084852,-0.000008,0.000009,-0.031830,0.000043,0.000008,1.570794,0.588350,1.000000,1.100000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.571000,0.589887,1.004295,0.015148,1.164820
20.914000,-0.001538,-0.004295,1.084788,-0.000007,0.000009,-0.031976,0.000043,0.000008,1.570794,0.588864,1.000000,1.100000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.571000,0.590402,1.004295,0.015212,1.165081
20.916000,-0.001538,-0.004295,1.084723,-0.000006,0.000009,-0.032123,0.000044,0.000008,1.570794,0.589367,1.000000,1.100000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.571000,0.590905,1.004295,0.015277,1.165337
20.918000,-0.001538,-0.004295,1.084659,-0.000005,0.000009,-0.032271,0.000044,0.000007,1.570794,0.589859,1.000000,1.100000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.571000,0.591396,1.004295,0.015341,1.165587
20.920000,-0.001538,-0.004295,1.084594,-0.000004,0.000009,-0.032420,0.000044,0.000007,1.570794,0.590339,1.000000,1.100000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.571000,0.591877,1.004295,0.015406,1.165832
20.922000,-0.001538,-0.004295,1.084529,-0.000003,0.000010,-0.032570,0.000044,0.000007,1.570795,0.590808,1.000000,1.100000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.571000,0.592345,1.004295,0.015471,1.166071
20.924000,-0.001538,-0.004295,1.084464,-0.000003,0.000010,-0.032720,0.000044,0.000006,1.570795,0.591265,1.000000,1.100000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.571000,0.592803,1.004295,0.015536,1.166304
20.926000,-0.001538,-0.004295,1.084398,-0.000002,0.000010,-0.032871,0.000044,0.000006,1.570795,0.591711,1.000000,1.100000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.571000,0.593249,1.004295,0.015602,1.166532
20.928000,-0.001538,-0.004295,1.084332,-0.000001,0.000010,-0.033022,0.000043,0.000006,1.570795,0.592145,1.000000,1.100000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.571000,0.593683,1.004295,0.015668,1.166753
20.930000,-0.001538,-0.004295,1.084265,-0.000000,0.000010,-0.033174,0.000043,0.000005,1.570795,0.592568,1.000000,1.100000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.571000,0.594106,1.004295,0.015735,1.166969
20.932000,-0.001538,-0.004295,1.084199,0.000001,0.000010,-0.033326,0.000043,0.000005,1.570795,0.592979,1.000000,1.100000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.571000,0.594517,1.004295,0.015801,1.167180
20.934000,-0.001538,-0.004295,1.084132,0.000002,0.000010,-0.033478,0.000042,0.000004,1.570795,0.593379,1.000000,1.100000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.571000,0.594916,1.004295,0.015868,1.167384
20.936000,-0.001538,-0.004295,1.084065,0.000002,0.000010,-0.033631,0.000042,0.000004,1.570795,0.593767,1.000000,1.100000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.571000,0.595304,1.004295,0.015935,1.167583
20.938000,-0.001538,-0.004295,1.083997,0.000003,0.000010,-0.033784,0.000042,0.000004,1.570795,0.594143,1.000000,1.100000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.571000,0.595681,1.004295,0.016003,1.167776
20.940000,-0.001538,-0.004295,1.083929,0.000004,0.000010,-0.033937,0.000041,0.000003,1.570795,0.594508,1.000000,1.100000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.571000,0.596046,1.004295,0.016071,1.167963
20.942000,-0.001538,-0.004295,1.083861,0.000005,0.000010,-0.034087,0.000041,0.000003,1.570795,0.594861,1.000000,1.100000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.571000,0.596399,1.004295,0.016139,1.168144
20.944000,-0.001538,-0.004295,1.083793,0.000006,0.000010,-0.034232,0.000040,0.000003,1.570795,0.595203,1.000000,1.100000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.571000,0.596740,1.004295,0.016207,1.168319
20.946000,-0.001538,-0.004295,1.083724,0.000006,0.000010,-0.034373,0.000040,0.000002,1.570795,0.595533,1.000000,1.100000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.571000,0.597070,1.004295,0.016276,1.168489
20.948000,-0.001538,-0.004295,1.083655,0.000007,0.000010,-0.034508,0.000039,0.000002,1.570796,0.595851,1.000000,1.100000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.571000,0.597389,1.004295,0.016345,1.168652
20.950000,-0.001538,-0.004295,1.083586,0.000008,0.000010,-0.034640,0.000038,0.000002,1.570796,0.596158,1.000000,1.100000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.571000,0.597695,1.004295,0.016414,1.168810
20.952000,-0.001537,-0.004295,1.083516,0.000009,0.000011,-0.034769,0.000038,0.000002,1.570796,0.596452,1.000000,1.100000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.571000,0.597990,1.004295,0.016484,1.168962
20.954000,-0.001537,-0.004295,1.083446,0.000009,0.000011,-0.034894,0.000037,0.000002,1.570796,0.596736,1.000000,1.100000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.571000,0.598273,1.004295,0.016554,1.169108
20.956000,-0.001537,-0.004295,1.083376,0.000010,0.000011,-0.035016,0.000037,0.000001,1.570796,0.597007,1.000000,1.100000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.571000,0.598545,1.004295,0.016624,1.169248
20.958000,-0.001537,-0.004295,1.083306,0.000011,0.000011,-0.035135,0.000036,0.000001,1.570796,0.597267,1.000000,1.100000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.571000,0.598804,1.004295,0.016694,1.169382
20.960000,-0.001537,-0.004295,1.083235,0.000011,0.000011,-0.035252,0.000035,0.000001,1.570796,0.597515,1.000000,1.100000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.571000,0.599052,1.004295,0.016765,1.169510
20.962000,-0.001537,-0.004295,1.083165,0.000012,0.000011,-0.035366,0.000035,0.000001,1.570796,0.597751,1.000000,1.100000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.571000,0.599288,1.004295,0.016835,1.169632
20.964000,-0.001537,-0.004295,1.083094,0.000013,0.000011,-0.035479,0.000034,0.000001,1.570796,0.597976,1.000000,1.100000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.571000,0.599513,1.004295,0.016906,1.169748
20.966000,-0.001537,-0.004295,1.083022,0.000013,0.000011,-0.035589,0.000033,0.000001,1.570796,0.598188,1.000000,1.100000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.571000,0.599726,1.004295,0.016978,1.169858
20.968000,-0.001537,-0.004295,1.082951,0.000014,0.000011,-0.035698,0.000033,0.000001,1.570796,0.598389,1.000000,1.100000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.571000,0.599927,1.004295,0.017049,1.169962
20.970000,-0.001537,-0.004295,1.082879,0.000014,0.000011,-0.035805,0.000032,0.000001,1.570796,0.598578,1.000000,1.100000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.571000,0.600116,1.004295,0.017121,1.170060
20.972000,-0.001537,-0.004295,1.082808,0.000015,0.000011,-0.035911,0.000031,0.000001,1.570796,0.598756,1.000000,1.100000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.571000,0.600293,1.004295,0.017192,1.170152
20.974000,-0.001537,-0.004295,1.082735,0.000016,0.000011,-0.036015,0.000031,0.000002,1.570796,0.598921,1.000000,1.100000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.571000,0.600459,1.004295,0.017265,1.170238
20.976000,-0.001537,-0.004295,1.082663,0.000016,0.000011,-0.036118,0.000030,0.000002,1.570796,0.599075,1.000000,1.100000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.571000,0.600612,1.004295,0.017337,1.170318
20.978000,-0.001537,-0.004295,1.082591,0.000017,0.000011,-0.036220,0.000029,0.000002,1.570796,0.599217,1.000000,1.100000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.571000,0.600754,1.004295,0.017409,1.170392
20.980000,-0.001537,-0.004295,1.082518,0.000017,0.000011,-0.036321,0.000028,0.000002,1.570796,0.599347,1.000000,1.100000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.571000,0.600884,1.004295,0.017482,1.170460
20.982000,-0.001537,-0.004295,1.082445,0.000018,0.000011,-0.036421,0.000028,0.000002,1.570796,0.599466,1.000000,1.100000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.571000,0.601003,1.004295,0.017555,1.170521
20.984000,-0.001537,-0.004295,1.082372,0.000018,0.000011,-0.036520,0.000027,0.000003,1.570796,0.599572,1.000000,1.100000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.571000,0.601109,1.004295,0.017628,1.170577
20.986000,-0.001537,-0.004295,1.082299,0.000019,0.000011,-0.036618,0.000026,0.000003,1.570796,0.599667,1.000000,1.100000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.571000,0.601204,1.004295,0.017701,1.170627
20.988000,-0.001537,-0.004295,1.082225,0.000019,0.000011,-0.036716,0.000025,0.000004,1.570796,0.599750,1.000000,1.100000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.571000,0.601287,1.004295,0.017775,1.170670
20.990000,-0.001537,-0.004295,1.082152,0.000020,0.000011,-0.036813,0.000025,0.000004,1.570796,0.599821,1.000000,1.100000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.571000,0.601358,1.004295,0.017848,1.170708
20.992000,-0.001537,-0.004294,1.082078,0.000020,0.000011,-0.036909,0.000024,0.000004,1.570796,0.599880,1.000000,1.100000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.571000,0.601417,1.004294,0.017922,1.170740
20.994000,-0.001537,-0.004294,1.082004,0.000021,0.000011,-0.037004,0.000023,0.000005,1.570796,0.599927,1.000000,1.100000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.571000,0.601464,1.004294,0.017996,1.170765
20.996000,-0.001537,-0.004294,1.081930,0.000021,0.000011,-0.037099,0.000023,0.000005,1.570796,0.599963,1.000000,1.100000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.571000,0.601500,1.004294,0.018070,1.170784
20.998000,-0.001537,-0.004294,1.081855,0.000021,0.000011,-0.037194,0.000022,0.000005,1.570796,0.599987,1.000000,1.100000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.571000,0.601523,1.004294,0.018145,1.170798
21.000000,-0.001537,-0.004294,1.081781,0.000022,0.000011,-0.037287,0.000021,0.000006,1.570797,0.599999,1.000000,1.100000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.571000,0.601535,1.004294,0.018219,1.170805
21.002000,-0.001537,-0.004294,1.081706,0.000022,0.000011,-0.037381,0.000020,0.000006,1.570797,0.599999,1.000000,1.100000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.571000,0.601535,1.004294,0.018294,1.170806
21.004000,-0.001537,-0.004294,1.081631,0.000022,0.000011,-0.037474,0.000020,0.000006,1.570797,0.599987,1.000000,1.100000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.571000,0.601523,1.004294,0.018369,1.170801
21.006000,-0.001537,-0.004294,1.081556,0.000023,0.000011,-0.037566,0.000019,0.000007,1.570797,0.599963,1.000000,1.100000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.571000,0.601500,1.004294,0.018444,1.170790
21.008000,-0.001537,-0.004294,1.081480,0.000023,0.000012,-0.037659,0.000018,0.000007,1.570797,0.599927,1.000000,1.100000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.571000,0.601464,1.004294,0.018520,1.170773
21.010000,-0.001537,-0.004294,1.081405,0.000023,0.000012,-0.037751,0.000017,0.000007,1.570797,0.599880,1.000000,1.100000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.571000,0.601417,1.004294,0.018595,1.170750
21.012000,-0.001536,-0.004294,1.081329,0.000024,0.000012,-0.037842,0.000016,0.000007,1.570797,0.599821,1.000000,1.100000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.571000,0.601357,1.004294,0.018671,1.170720
21.014000,-0.001536,-0.004294,1.081253,0.000024,0.000012,-0.037933,0.000016,0.000007,1.570797,0.599750,1.000000,1.100000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.571000,0.601286,1.004294,0.018747,1.170685
21.016000,-0.001536,-0.004294,1.081177,0.000024,0.000012,-0.038024,0.000015,0.000007,1.570797,0.599667,1.000000,1.100000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.571000,0.601203,1.004294,0.018823,1.170644
21.018000,-0.001536,-0.004294,1.081101,0.000024,0.000012,-0.038114,0.000014,0.000007,1.570797,0.599572,1.000000,1.100000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.571000,0.601109,1.004294,0.018899,1.170596
21.020000,-0.001536,-0.004294,1.081024,0.000025,0.000012,-0.038205,0.000013,0.000007,1.570797,0.599466,1.000000,1.100000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.571000,0.601002,1.004294,0.018976,1.170543
21.022000,-0.001536,-0.004294,1.080948,0.000025,0.000012,-0.038295,0.000013,0.000007,1.570797,0.599347,1.000000,1.100000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.571000,0.600884,1.004294,0.019052,1.170483
21.024000,-0.001536,-0.004294,1.080871,0.000025,0.000012,-0.038384,0.000012,0.000006,1.570797,0.599217,1.000000,1.100000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.571000,0.600753,1.004294,0.019129,1.170418
21.026000,-0.001536,-0.004294,1.080794,0.000025,0.000013,-0.038474,0.000011,0.000006,1.570797,0.599075,1.000000,1.100000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.571000,0.600611,1.004294,0.019206,1.170346
21.028000,-0.001536,-0.004294,1.080717,0.000025,0.000013,-0.038563,0.000010,0.000006,1.570797,0.598921,1.000000,1.100000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.571000,0.600457,1.004294,0.019283,1.170268
21.030000,-0.001536,-0.004294,1.080640,0.000026,0.000013,-0.038652,0.000010,0.000006,1.570797,0.598756,1.000000,1.100000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.571000,0.600292,1.004294,0.019360,1.170184
21.032000,-0.001536,-0.004294,1.080562,0.000026,0.000013,-0.038741,0.000009,0.000005,1.570797,0.598578,1.000000,1.100000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.571000,0.600114,1.004294,0.019438,1.170095
21.034000,-0.001536,-0.004294,1.080484,0.000026,0.000013,-0.038829,0.000008,0.000005,1.570797,0.598389,1.000000,1.100000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.571000,0.599925,1.004294,0.019516,1.169999
21.036000,-0.001536,-0.004294,1.080407,0.000026,0.000013,-0.038917,0.000007,0.000005,1.570797,0.598188,1.000000,1.100000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.571000,0.599724,1.004294,0.019593,1.169897
21.038000,-0.001536,-0.004294,1.080328,0.000026,0.000013,-0.039005,0.000007,0.000005,1.570797,0.597976,1.000000,1.100000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.571000,0.599511,1.004294,0.019672,1.169789
21.040000,-0.001536,-0.004294,1.080250,0.000026,0.000013,-0.039093,0.000006,0.000004,1.570797,0.597751,1.000000,1.100000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.571000,0.599287,1.004294,0.019750,1.169676
21.042000,-0.001536,-0.004294,1.080172,0.000026,0.000013,-0.039181,0.000005,0.000004,1.570797,0.597515,1.000000,1.100000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.571000,0.599051,1.004294,0.019828,1.169556
21.044000,-0.001536,-0.004294,1.080093,0.000026,0.000013,-0.039268,0.000004,0.000004,1.570797,0.597267,1.000000,1.100000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.571000,0.598802,1.004294,0.019907,1.169430
