time,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,acc_x,acc_y,acc_z,att_phi,att_theta,att_psi,distance_est,centroid_x,centroid_y,divergence,true_divergence,divergence_sp,set_point,dt,raw_divergence,color_count,mu_x,p_output,i_output,pid_on, time_sl,raw_of_y, lp_const_of, of_y, of_y_d,mu_y, mu_z,cmd_thrust,cmd_roll,cmd_pitch,cmd_yaw
14.514312,-0.004455,-0.001777,-1.114474,0.000083,-0.000059,0.003766,0.000016,0.000410,0.022570,0.000041,-0.000002,0.000488,10.000000,2.000000,0.000000,0.000000,0.000021,0.000000,0.000000,0.000000,0.000000,1404.000000,0.000000,0.000000,0.000000,0.000000,14.513335,0.000000,0.000000,0.000000,0.000000,0.000000,9.910000,6458,-1,32,-6
14.516266,-0.004455,-0.001777,-1.114467,0.000083,-0.000058,0.003818,0.000018,0.000414,0.027070,0.000041,-0.000002,0.000488,10.000000,2.000000,0.000000,0.000000,0.000021,0.000000,0.000000,0.000000,0.000000,1404.000000,0.000000,0.000000,0.000000,0.000000,14.515289,0.000000,0.000000,0.000000,0.000000,0.000000,9.930000,6471,-1,32,-8
14.518220,-0.004455,-0.001777,-1.114459,0.000083,-0.000057,0.003876,0.000020,0.000419,0.029773,0.000042,-0.000002,0.000487,10.000000,2.000000,0.000000,0.000000,0.000021,0.000000,0.000000,0.000000,0.000000,1404.000000,0.000000,0.000000,0.000000,0.000000,14.517243,0.000000,0.000000,0.000000,0.000000,0.000000,9.930000,6471,-1,32,-10
14.520174,-0.004454,-0.001777,-1.114451,0.000083,-0.000056,0.003939,0.000021,0.000422,0.031781,0.000042,-0.000002,0.000486,10.000000,2.000000,0.000000,0.000000,0.000021,0.000000,0.000000,0.000000,0.000000,1404.000000,0.000000,0.000000,0.000000,0.000000,14.519197,0.000000,0.000000,0.000000,0.000000,0.000000,9.930000,6471,-1,32,-12
14.522128,-0.004454,-0.001778,-1.114443,0.000083,-0.000055,0.004005,0.000023,0.000425,0.033601,0.000042,-0.000002,0.000485,10.000000,2.000000,0.000000,0.000000,0.000021,0.000000,0.000000,0.000000,0.000000,1404.000000,0.000000,0.000000,0.000000,0.000000,14.521151,0.000000,0.000000,0.000000,0.000000,0.000000,9.930000,6471,0,32,-14
14.524082,-0.004454,-0.001778,-1.114435,0.000083,-0.000055,0.004075,0.000023,0.000427,0.035252,0.000042,-0.000002,0.000484,10.000000,2.000000,0.000000,0.000000,0.000021,0.000000,0.000000,0.000000,0.000000,1404.000000,0.000000,0.000000,0.000000,0.000000,14.523105,0.000000,0.000000,0.000000,0.000000,0.000000,9.930000,6471,0,32,-15
14.526036,-0.004454,-0.001778,-1.114427,0.000083,-0.000054,0.004147,0.000024,0.000425,0.036750,0.000041,-0.000002,0.000482,10.000000,2.000000,0.000000,0.000000,0.000021,0.000000,0.000000,0.000000,0.000000,1404.000000,0.000000,0.000000,0.000000,0.000000,14.525059,0.000000,0.000000,0.000000,0.000000,0.000000,9.930000,6471,0,32,-17
14.527990,-0.004454,-0.001778,-1.114419,0.000083,-0.000053,0.004223,0.000024,0.000425,0.038108,0.000041,-0.000002,0.000480,10.000000,2.000000,0.000000,0.000000,0.000021,0.000000,0.000000,0.000000,0.000000,1404.000000,0.000000,0.000000,0.000000,0.000000,14.527013,0.000000,0.000000,0.000000,0.000000,0.000000,9.930000,6471,0,32,-18
14.529944,-0.004454,-0.001778,-1.114410,0.000083,-0.000052,0.004301,0.000023,0.000422,0.039340,0.000041,-0.000002,0.000478,10.000000,2.000000,0.000000,0.000000,0.000021,0.000000,0.000000,0.000000,0.000000,1404.000000,0.000000,0.000000,0.000000,0.000000,14.528967,0.000000,0.000000,0.000000,0.000000,0.000000,9.930000,6471,0,31,-20
14.531898,-0.004453,-0.001778,-1.114401,0.000083,-0.000051,0.004381,0.000022,0.000420,0.040456,0.000040,-0.000002,0.000475,10.000000,2.000000,0.000000,0.000000,0.000021,0.000000,0.000000,0.000000,0.000000,1404.000000,0.000000,0.000000,0.000000,0.000000,14.530921,0.000000,0.000000,0.000000,0.000000,0.000000,9.930000,6471,0,31,-21
14.533852,-0.004453,-0.001778,-1.114392,0.000083,-0.000050,0.004464,0.000020,0.000415,0.041469,0.000040,-0.000002,0.000472,10.000000,2.000000,0.000000,0.000000,0.000021,0.000000,0.000000,0.000000,0.000000,1404.000000,0.000000,0.000000,0.000000,0.000000,14.532875,0.000000,0.000000,0.000000,0.000000,0.000000,9.930000,6471,0,31,-21
14.535806,-0.004453,-0.001778,-1.114383,0.000083,-0.000050,0.004548,0.000018,0.000408,0.042388,0.000039,-0.000002,0.000468,10.000000,2.000000,0.000000,0.000000,0.000021,0.000000,0.000000,0.066000,0.000000,1404.000000,0.000000,0.000000,0.000000,0.000000,14.534829,0.000000,0.000000,0.000000,0.000000,0.000000,9.990606,6511,0,31,-22
14.537760,-0.004453,-0.001778,-1.114374,0.000083,-0.000049,0.004629,0.000015,0.000403,0.038980,0.000038,-0.000001,0.000464,10.000000,2.000000,0.000000,0.000000,0.000021,0.000000,0.000000,0.000000,0.000000,1404.000000,0.000000,0.000000,0.000000,0.000000,14.536783,0.000000,0.000000,0.000000,0.000000,0.000000,9.990606,6511,0,31,-23
14.539714,-0.004453,-0.001778,-1.114365,0.000083,-0.000048,0.004700,0.000012,0.000397,0.034522,0.000038,-0.000001,0.000460,10.000000,2.000000,0.000000,0.000000,0.000021,0.000000,0.000000,0.000000,0.000000,1404.000000,0.000000,0.000000,0.000000,0.000000,14.538737,0.000000,0.000000,0.000000,0.000000,0.000000,9.990606,6511,0,31,-23
14.541668,-0.004453,-0.001779,-1.114355,0.000083,-0.000047,0.004763,0.000008,0.000389,0.030479,0.000037,-0.000001,0.000455,10.000000,2.000000,0.000000,0.000000,0.000021,0.000000,0.000000,0.000000,0.000000,1404.000000,0.000000,0.000000,0.000000,0.000000,14.540691,0.000000,0.000000,0.000000,0.000000,0.000000,9.990606,6511,0,31,-24
14.543622,-0.004452,-0.001779,-1.114346,0.000083,-0.000046,0.004818,0.000004,0.000383,0.026811,0.000036,-0.000000,0.000450,10.000000,2.000000,0.000000,0.000000,0.000021,0.000000,0.000000,0.000000,0.000000,1404.000000,0.000000,0.000000,0.000000,0.000000,14.542645,0.000000,0.000000,0.000000,0.000000,0.000000,9.990606,6511,0,31,-24
14.545576,-0.004452,-0.001779,-1.114336,0.000083,-0.000046,0.004867,-0.000000,0.000374,0.023485,0.000036,0.000000,0.000444,10.000000,2.000000,0.000000,0.000000,0.000021,0.000000,0.000000,0.000000,0.000000,1404.000000,0.000000,0.000000,0.000000,0.000000,14.544599,0.000000,0.000000,0.000000,0.000000,0.000000,9.990606,6511,0,31,-24
14.547530,-0.004452,-0.001779,-1.114326,0.000083,-0.000045,0.004909,-0.000005,0.000365,0.020468,0.000035,0.000001,0.000439,10.000000,2.000000,0.000000,0.000000,0.000021,0.000000,0.000000,0.000000,0.000000,1404.000000,0.000000,0.000000,0.000000,0.000000,14.546553,0.000000,0.000000,0.000000,0.000000,0.000000,9.990606,6511,0,31,-24
14.549484,-0.004452,-0.001779,-1.114316,0.000083,-0.000044,0.004946,-0.000009,0.000356,0.017732,0.000034,0.000001,0.000432,10.000000,2.000000,0.000000,0.000000,0.000021,0.000000,0.000000,0.000000,0.000000,1404.000000,0.000000,0.000000,0.000000,0.000000,14.548507,0.000000,0.000000,0.000000,0.000000,0.000000,9.990606,6511,0,31,-24
14.551438,-0.004452,-0.001779,-1.114306,0.000083,-0.000044,0.004978,-0.000014,0.000346,0.015251,0.000033,0.000002,0.000426,10.000000,2.000000,0.000000,0.000000,0.000021,0.000000,0.000000,0.000000,0.000000,1404.000000,0.000000,0.000000,0.000000,0.000000,14.550461,0.000000,0.000000,0.000000,0.000000,0.000000,9.990606,6511,0,31,-24
14.553392,-0.004452,-0.001779,-1.114296,0.000083,-0.000043,0.005005,-0.000019,0.000337,0.013001,0.000032,0.000002,0.000419,10.000000,2.000000,0.000000,0.000000,0.000021,0.000000,0.000000,0.000000,0.000000,1404.000000,0.000000,0.000000,0.000000,0.000000,14.552415,0.000000,0.000000,0.000000,0.000000,0.000000,9.990606,6511,0,31,-23
14.555346,-0.004451,-0.001779,-1.114286,0.000083,-0.000042,0.005028,-0.000023,0.000326,0.010960,0.000031,0.000003,0.000412,10.000000,2.000000,0.000000,0.000000,0.000021,0.000000,0.000000,0.000000,0.000000,1404.000000,0.000000,0.000000,0.000000,0.000000,14.554369,0.000000,0.000000,0.000000,0.000000,0.000000,9.990606,6511,0,31,-23
14.557300,-0.004451,-0.001779,-1.114276,0.000083,-0.000042,0.005047,-0.000028,0.000316,0.009110,0.000030,0.000003,0.000405,10.000000,2.000000,0.000000,0.000000,0.000021,0.000000,0.000000,0.000000,0.000000,1404.000000,0.000000,0.000000,0.000000,0.000000,14.556323,0.000000,0.000000,0.000000,0.000000,0.000000,9.990606,6511,0,31,-22
14.559254,-0.004451,-0.001779,-1.114266,0.000083,-0.000041,0.005062,-0.000032,0.000304,0.007431,0.000029,0.000004,0.000398,10.000000,2.000000,0.000000,0.000000,0.000021,0.000000,0.000000,0.000000,0.000000,1404.000000,0.000000,0.000000,0.000000,0.000000,14.558277,0.000000,0.000000,0.000000,0.000000,0.000000,9.990606,6511,0,31,-22
14.561208,-0.004451,-0.001779,-1.114256,0.000083,-0.000040,0.005075,-0.000037,0.000294,0.005909,0.000028,0.000004,0.000390,10.000000,2.000000,0.000000,0.000000,0.000021,0.000000,0.000000,0.000000,0.000000,1404.000000,0.000000,0.000000,0.000000,0.000000,14.560231,0.000000,0.000000,0.000000,0.000000,0.000000,9.990606,6511,0,31,-21
14.563162,-0.004451,-0.001779,-1.114246,0.000083,-0.000040,0.005085,-0.000041,0.000283,0.004528,0.000027,0.000004,0.000382,10.000000,2.000000,0.000000,0.000000,0.000021,0.000000,0.000000,0.000000,0.000000,1404.000000,0.000000,0.000000,0.000000,0.000000,14.562185,0.000000,0.000000,0.000000,0.000000,0.000000,9.990606,6511,0,31,-21
14.565116,-0.004451,-0.001780,-1.114236,0.000083,-0.000039,0.005092,-0.000045,0.000273,0.003276,0.000026,0.000005,0.000374,10.000000,2.000000,0.000000,0.000000,0.000021,0.000000,0.000000,0.000000,0.000000,1404.000000,0.000000,0.000000,0.000000,0.000000,14.564139,0.000000,0.000000,0.000000,0.000000,0.000000,9.990606,6511,0,31,-20
14.567070,-0.004450,-0.001780,-1.114225,0.000083,-0.000039,0.005097,-0.000050,0.000261,0.002140,0.000025,0.000005,0.000366,10.000000,2.000000,0.000000,0.000000,0.000021,0.000000,0.000000,0.000000,0.000000,1404.000000,0.000000,0.000000,0.000000,0.000000,14.566093,0.000000,0.000000,0.000000,0.000000,0.000000,9.990606,6511,0,31,-19
14.569024,-0.004450,-0.001780,-1.114215,0.000083,-0.000038,0.005099,-0.000054,0.000249,0.001110,0.000024,0.000006,0.000358,10.000000,2.000000,0.000000,0.000000,0.000021,0.000000,0.000000,0.000000,0.000000,1404.000000,0.000000,0.000000,0.000000,0.000000,14.568047,0.000000,0.000000,0.000000,0.000000,0.000000,9.990606,6511,0,31,-18
14.570978,-0.004450,-0.001780,-1.114205,0.000082,-0.000038,0.005100,-0.000058,0.000237,0.000174,0.000023,0.000006,0.000350,10.000000,2.000000,0.000000,0.000000,0.000021,0.000000,0.000000,0.000000,0.000000,1404.000000,0.000000,0.000000,0.000000,0.000000,14.570001,0.000000,0.000000,0.000000,0.000000,0.000000,9.990606,6511,0,31,-17
14.572932,-0.004450,-0.001780,-1.114195,0.000082,-0.000037,0.005099,-0.000061,0.000225,-0.000673,0.000022,0.000006,0.000341,10.000000,2.000000,0.000000,0.000000,0.000021,0.000000,0.000000,0.000000,0.000000,1404.000000,0.000000,0.000000,0.000000,0.000000,14.571955,0.000000,0.000000,0.000000,0.000000,0.000000,9.990606,6511,0,31,-16
14.574886,-0.004450,-0.001780,-1.114184,0.000082,-0.000037,0.005097,-0.000065,0.000214,-0.001441,0.000021,0.000007,0.000333,10.000000,2.000000,0.000000,0.000000,0.000021,0.000000,0.000000,0.000000,0.000000,1404.000000,0.000000,0.000000,0.000000,0.000000,14.573909,0.000000,0.000000,0.000000,0.000000,0.000000,9.990606,6511,0,31,-16
14.576840,-0.004450,-0.001780,-1.114174,0.000082,-0.000036,0.005093,-0.000069,0.000204,-0.002138,0.000020,0.000007,0.000324,10.000000,2.000000,0.000000,0.000000,0.000021,0.000000,0.000000,0.000000,0.000000,1404.000000,0.000000,0.000000,0.000000,0.000000,14.575863,0.000000,0.000000,0.000000,0.000000,0.000000,9.990606,6511,0,31,-15
14.578794,-0.004450,-0.001780,-1.114164,0.000082,-0.000036,0.005088,-0.000072,0.000192,-0.002770,0.000019,0.000007,0.000316,10.000000,2.000000,0.000000,0.000000,0.000021,0.000000,0.000000,0.000000,0.000000,1404.000000,0.000000,0.000000,0.000000,0.000000,14.577817,0.000000,0.000000,0.000000,0.000000,0.000000,9.990606,6511,0,31,-14
14.580748,-0.004449,-0.001780,-1.114154,0.000082,-0.000036,0.005081,-0.000075,0.000180,-0.003344,0.000018,0.000008,0.000308,10.000000,2.000000,0.000000,0.000000,0.000021,0.000000,0.000000,0.000000,0.000000,1404.000000,0.000000,0.000000,0.000000,0.000000,14.579771,0.000000,0.000000,0.000000,0.000000,0.000000,9.990606,6511,0,31,-13
14.582702,-0.004449,-0.001780,-1.114144,0.000082,-0.000035,0.005074,-0.000078,0.000168,-0.003863,0.000017,0.000008,0.000299,10.000000,2.000000,0.000000,0.000000,0.000021,0.000000,0.000000,0.000000,0.000000,1404.000000,0.000000,0.000000,0.000000,0.000000,14.581725,0.000000,0.000000,0.000000,0.000000,0.000000,9.990606,6511,0,31,-12
14.584656,-0.004449,-0.001780,-1.114134,0.000081,-0.000035,0.005065,-0.000080,0.000156,-0.004335,0.000016,0.000008,0.000291,10.000000,2.000000,0.000000,0.000000,0.000021,0.000000,0.000000,0.000000,0.000000,1404.000000,0.000000,0.000000,0.000000,0.000000,14.583679,0.000000,0.000000,0.000000,0.000000,0.000000,9.990606,6511,0,31,-11
14.586610,-0.004449,-0.001780,-1.114124,0.000081,-0.000035,0.005056,-0.000083,0.000145,-0.004762,0.000015,0.000009,0.000282,10.000000,2.000000,0.000000,0.000000,0.000021,0.000000,0.000000,0.000000,0.000000,1404.000000,0.000000,0.000000,0.000000,0.000000,14.585633,0.000000,0.000000,0.000000,0.000000,0.000000,9.990606,6511,0,31,-10
14.588564,-0.004449,-0.001780,-1.114113,0.000081,-0.000034,0.005046,-0.000085,0.000133,-0.005150,0.000014,0.000009,0.000274,10.000000,2.000000,0.000000,0.000000,0.000021,0.000000,0.000000,0.000000,0.000000,1404.000000,0.000000,0.000000,0.000000,0.000000,14.587587,0.000000,0.000000,0.000000,0.000000,0.000000,9.990606,6511,0,31,-9
14.590518,-0.004449,-0.001781,-1.114103,0.000081,-0.000034,0.005035,-0.000087,0.000121,-0.005502,0.000012,0.000009,0.000266,10.000000,2.000000,0.000000,0.000000,0.000021,0.000000,0.000000,0.000000,0.000000,1404.000000,0.000000,0.000000,0.000000,0.000000,14.589541,0.000000,0.000000,0.000000,0.000000,0.000000,9.990606,6511,0,31,-8
14.592472,-0.004448,-0.001781,-1.114093,0.000081,-0.000034,0.005024,-0.000089,0.000110,-0.005821,0.000011,0.000009,0.000258,10.000000,2.000000,0.000000,0.000000,0.000021,0.000000,0.000000,0.000000,0.000000,1404.000000,0.000000,0.000000,0.000000,0.000000,14.591495,0.000000,0.000000,0.000000,0.000000,0.000000,9.990606,6511,0,31,-8
14.594426,-0.004448,-0.001781,-1.114083,0.000081,-0.000034,0.005011,-0.000091,0.000100,-0.006111,0.000010,0.000009,0.000250,10.000000,2.000000,0.000000,0.000000,0.000021,0.000000,0.000000,0.000000,0.000000,1404.000000,0.000000,0.000000,0.000000,0.000000,14.593449,0.000000,0.000000,0.000000,0.000000,0.000000,9.990606,6511,0,31,-7
14.596380,-0.004448,-0.001781,-1.114073,0.000080,-0.000034,0.004999,-0.000092,0.000088,-0.006373,0.000009,0.000009,0.000242,10.000000,2.000000,0.000000,0.000000,0.000021,0.000000,0.000000,0.000000,0.000000,1404.000000,0.000000,0.000000,0.000000,0.000000,14.595403,0.000000,0.000000,0.000000,0.000000,0.000000,9.990606,6511,0,31,-6
14.598334,-0.004448,-0.001781,-1.114063,0.000080,-0.000033,0.004986,-0.000093,0.000076,-0.006611,0.000008,0.000010,0.000235,10.000000,2.000000,0.000000,0.000000,0.000021,0.000000,0.000000,0.000000,0.000000,1404.000000,0.000000,0.000000,0.000000,0.000000,14.597357,0.000000,0.000000,0.000000,0.000000,0.000000,9.990606,6511,0,31,-5
14.600288,-0.004448,-0.001781,-1.114053,0.000080,-0.000033,0.004972,-0.000094,0.000064,-0.006827,0.000007,0.000010,0.000227,10.000000,2.000000,0.000000,0.000000,0.000021,0.000000,0.000000,0.000000,0.000000,1404.000000,0.000000,0.000000,0.000000,0.000000,14.599311,0.000000,0.000000,0.000000,0.000000,0.000000,9.990606,6511,0,31,-4
14.602242,-0.004448,-0.001781,-1.114043,0.000080,-0.000033,0.004958,-0.000095,0.000053,-0.007023,0.000006,0.000010,0.000220,10.000000,2.000000,0.000000,0.000000,0.000021,0.000000,0.000000,0.000000,0.000000,1404.000000,0.000000,0.000000,0.000000,0.000000,14.601265,0.000000,0.000000,0.000000,0.000000,0.000000,9.990606,6511,0,31,-4
14.604196,-0.004447,-0.001781,-1.114034,0.000080,-0.000033,0.004944,-0.000095,0.000043,-0.007200,0.000005,0.000010,0.000212,10.000000,2.000000,0.000000,0.000000,0.000021,0.000000,0.000000,0.000000,0.000000,1404.000000,0.000000,0.000000,0.000000,0.000000,14.603219,0.000000,0.000000,0.000000,0.000000,0.000000,9.990606,6511,0,31,-3
14.606150,-0.004447,-0.001781,-1.114024,0.000079,-0.000033,0.004929,-0.000095,0.000031,-0.007361,0.000004,0.000010,0.000205,10.000000,2.000000,0.000000,0.000000,0.000021,0.000000,0.000000,0.000000,0.000000,1404.000000,0.000000,0.000000,0.000000,0.000000,14.605173,0.000000,0.000000,0.000000,0.000000,0.000000,9.990606,6511,0,31,-2
14.608104,-0.004447,-0.001781,-1.114014,0.000079,-0.000033,0.004914,-0.000095,0.000020,-0.007506,0.000002,0.000010,0.000198,10.000000,2.000000,0.000000,0.000000,0.000021,0.000000,0.000000,0.000000,0.000000,1404.000000,0.000000,0.000000,0.000000,0.000000,14.607127,0.000000,0.000000,0.000000,0.000000,0.000000,9.990606,6511,0,31,-2
14.610058,-0.004447,-0.001781,-1.114004,0.000079,-0.000033,0.004899,-0.000094,0.000010,-0.007638,0.000001,0.000010,0.000191,10.000000,2.000000,0.000000,0.000000,0.000021,0.000000,0.000000,0.000000,0.000000,1404.000000,0.000000,0.000000,0.000000,0.000000,14.609081,0.000000,0.000000,0.000000,0.000000,0.000000,9.990606,6511,0,31,-1
14.612012,-0.004447,-0.001781,-1.113994,0.000079,-0.000033,0.004884,-0.000094,-0.000002,-0.007759,0.000000,0.000009,0.000185,10.000000,2.000000,0.000000,0.000000,0.000021,0.000000,0.000000,0.000000,0.000000,1428.000000,0.000000,0.000000,0.000000,0.000000,14.611035,0.000000,0.000000,0.000000,0.000000,0.000000,9.990606,6511,0,31,-1
14.613966,-0.004447,-0.001781,-1.113985,0.000079,-0.000033,0.004868,-0.000093,-0.000012,-0.007868,-0.000001,0.000009,0.000178,10.000000,2.000000,0.000000,0.026575,0.000020,0.000000,0.000000,0.067000,0.125954,1428.000000,0.000000,0.000000,0.000000,0.000000,14.612989,0.000000,0.000000,0.000000,0.000000,0.000000,9.930000,6471,0,31,0
14.615920,-0.004446,-0.001781,-1.113975,0.000079,-0.000033,0.004858,-0.000091,-0.000024,-0.003727,-0.000002,0.000009,0.000172,10.000000,2.000000,0.000000,0.026575,0.000020,0.000000,0.000000,0.000000,0.125954,1428.000000,0.000000,0.000000,0.000000,0.000000,14.614943,0.000000,0.000000,0.000000,0.000000,0.000000,9.930000,6471,0,31,0
14.617874,-0.004446,-0.001781,-1.113965,0.000078,-0.000033,0.004858,-0.000090,-0.000034,0.001397,-0.000003,0.000009,0.000165,10.000000,2.000000,0.000000,0.026575,0.000020,0.000000,0.000000,0.000000,0.125954,1428.000000,0.000000,0.000000,0.000000,0.000000,14.616897,0.000000,0.000000,0.000000,0.000000,0.000000,9.930000,6471,0,31,0
14.619828,-0.004446,-0.001782,-1.113955,0.000078,-0.000033,0.004868,-0.000088,-0.000044,0.006043,-0.000004,0.000009,0.000159,10.000000,2.000000,0.000000,0.026575,0.000020,0.000000,0.000000,0.000000,0.125954,1428.000000,0.000000,0.000000,0.000000,0.000000,14.618851,0.000000,0.000000,0.000000,0.000000,0.000000,9.930000,6471,0,31,0
14.621782,-0.004446,-0.001782,-1.113946,0.000078,-0.000033,0.004886,-0.000086,-0.000054,0.010258,-0.000005,0.000009,0.000153,10.000000,2.000000,0.000000,0.026575,0.000020,0.000000,0.000000,0.000000,0.125954,1428.000000,0.000000,0.000000,0.000000,0.000000,14.620805,0.000000,0.000000,0.000000,0.000000,0.000000,9.930000,6471,0,31,1
14.623736,-0.004446,-0.001782,-1.113936,0.000078,-0.000033,0.004913,-0.000083,-0.000066,0.014080,-0.000006,0.000008,0.000147,10.000000,2.000000,0.000000,0.026575,0.000020,0.000000,0.000000,0.000000,0.125954,1428.000000,0.000000,0.000000,0.000000,0.000000,14.622759,0.000000,0.000000,0.000000,0.000000,0.000000,9.930000,6471,0,31,1
14.625690,-0.004446,-0.001782,-1.113926,0.000078,-0.000034,0.004946,-0.000081,-0.000076,0.017548,-0.000008,0.000008,0.000142,10.000000,2.000000,0.000000,0.026575,0.000020,0.000000,0.000000,0.000000,0.125954,1428.000000,0.000000,0.000000,0.000000,0.000000,14.624713,0.000000,0.000000,0.000000,0.000000,0.000000,9.930000,6471,0,31,1
14.627644,-0.004446,-0.001782,-1.113916,0.000078,-0.000034,0.004986,-0.000078,-0.000086,0.020691,-0.000009,0.000008,0.000136,10.000000,2.000000,0.000000,0.026575,0.000020,0.000000,0.000000,0.000000,0.125954,1428.000000,0.000000,0.000000,0.000000,0.000000,14.626667,0.000000,0.000000,0.000000,0.000000,0.000000,9.930000,6471,0,31,2
14.629598,-0.004445,-0.001782,-1.113906,0.000077,-0.000034,0.005032,-0.000075,-0.000098,0.023543,-0.000010,0.000007,0.000131,10.000000,2.000000,0.000000,0.026575,0.000020,0.000000,0.000000,0.000000,0.125954,1428.000000,0.000000,0.000000,0.000000,0.000000,14.628621,0.000000,0.000000,0.000000,0.000000,0.000000,9.930000,6471,0,31,2
14.631552,-0.004445,-0.001782,-1.113896,0.000077,-0.000034,0.005083,-0.000072,-0.000108,0.026129,-0.000011,0.000007,0.000125,10.000000,2.000000,0.000000,0.026575,0.000020,0.000000,0.000000,0.000000,0.125954,1428.000000,0.000000,0.000000,0.000000,0.000000,14.630575,0.000000,0.000000,0.000000,0.000000,0.000000,9.930000,6471,0,31,2
14.633506,-0.004445,-0.001782,-1.113886,0.000077,-0.000034,0.005138,-0.000068,-0.000118,0.028475,-0.000012,0.000007,0.000120,10.000000,2.000000,0.000000,0.026575,0.000020,0.000000,0.000000,0.000000,0.125954,1428.000000,0.000000,0.000000,0.000000,0.000000,14.632529,0.000000,0.000000,0.000000,0.000000,0.000000,9.930000,6471,0,31,3
14.635460,-0.004445,-0.001782,-1.113875,0.000077,-0.000035,0.005199,-0.000065,-0.000130,0.030602,-0.000013,0.000006,0.000115,10.000000,2.000000,0.000000,0.026575,0.000020,0.000000,0.000000,0.000000,0.125954,1428.000000,0.000000,0.000000,0.000000,0.000000,14.634483,0.000000,0.000000,0.000000,0.000000,0.000000,9.930000,6471,0,31,3
14.637414,-0.004445,-0.001782,-1.113865,0.000077,-0.000035,0.005263,-0.000061,-0.000140,0.032532,-0.000014,0.000006,0.000110,10.000000,2.000000,0.000000,0.026575,0.000020,0.000000,0.000000,0.000000,0.125954,1428.000000,0.000000,0.000000,0.000000,0.000000,14.636437,0.000000,0.000000,0.000000,0.000000,0.000000,9.930000,6471,0,31,3
14.639368,-0.004445,-0.001782,-1.113854,0.000077,-0.000035,0.005330,-0.000057,-0.000150,0.034283,-0.000015,0.000006,0.000105,10.000000,2.000000,0.000000,0.026575,0.000020,0.000000,0.000000,0.000000,0.125954,1428.000000,0.000000,0.000000,0.000000,0.000000,14.638391,0.000000,0.000000,0.000000,0.000000,0.000000,9.930000,6471,0,31,4
14.641322,-0.004444,-0.001782,-1.113843,0.000077,-0.000035,0.005401,-0.000053,-0.000162,0.035870,-0.000016,0.000005,0.000100,10.000000,2.000000,0.000000,0.026575,0.000020,0.000000,0.000000,0.000000,0.125954,1428.000000,0.000000,0.000000,0.000000,0.000000,14.640345,0.000000,0.000000,0.000000,0.000000,0.000000,9.930000,6471,0,31,4
14.643276,-0.004444,-0.001782,-1.113832,0.000077,-0.000036,0.005475,-0.000049,-0.000173,0.037309,-0.000017,0.000005,0.000095,10.000000,2.000000,0.000000,0.026575,0.000020,0.000000,0.000000,0.000000,0.125954,1428.000000,0.000000,0.000000,0.000000,0.000000,14.642299,0.000000,0.000000,0.000000,0.000000,0.000000,9.930000,6471,0,31,4
14.645230,-0.004444,-0.001782,-1.113821,0.000076,-0.000036,0.005552,-0.000045,-0.000183,0.038614,-0.000019,0.000004,0.000091,10.000000,2.000000,0.000000,0.026575,0.000020,0.000000,0.000000,0.000000,0.125954,1428.000000,0.000000,0.000000,0.000000,0.000000,14.644253,0.000000,0.000000,0.000000,0.000000,0.000000,9.930000,6471,0,31,4
14.647184,-0.004444,-0.001782,-1.113810,0.000076,-0.000037,0.005631,-0.000040,-0.000193,0.039798,-0.000020,0.000004,0.000086,10.000000,2.000000,0.000000,0.026575,0.000020,0.000000,0.000000,0.000000,0.125954,1428.000000,0.000000,0.000000,0.000000,0.000000,14.646207,0.000000,0.000000,0.000000,0.000000,0.000000,9.930000,6471,0,32,5
14.649137,-0.004444,-0.001783,-1.113799,0.000076,-0.000037,0.005712,-0.000036,-0.000205,0.040872,-0.000021,0.000003,0.000082,10.000000,2.000000,0.000000,0.026575,0.000020,0.000000,0.000000,0.000000,0.125954,1428.000000,0.000000,0.000000,0.000000,0.000000,14.648161,0.000000,0.000000,0.000000,0.000000,0.000000,9.930000,6471,0,32,5
14.651092,-0.004444,-0.001783,-1.113787,0.000076,-0.000037,0.005795,-0.000031,-0.000215,0.041847,-0.000022,0.000003,0.000078,10.000000,2.000000,0.000000,0.026575,0.000020,0.000000,0.000000,0.000000,0.125954,1428.000000,0.000000,0.000000,0.000000,0.000000,14.650115,0.000000,0.000000,0.000000,0.000000,0.000000,9.930000,6471,0,32,5
14.653046,-0.004444,-0.001783,-1.113775,0.000076,-0.000038,0.005880,-0.000026,-0.000226,0.042732,-0.000023,0.000002,0.000074,10.000000,2.000000,0.000000,0.026575,0.000020,0.000000,0.000000,0.000000,0.125954,1428.000000,0.000000,0.000000,0.000000,0.000000,14.652069,0.000000,0.000000,0.000000,0.000000,0.000000,9.930000,6471,0,32,5
14.655000,-0.004443,-0.001783,-1.113764,0.000076,-0.000038,0.005967,-0.000022,-0.000236,0.043533,-0.000024,0.000002,0.000070,10.000000,2.000000,0.000000,0.026575,0.000020,0.000000,0.000000,0.000000,0.125954,1428.000000,0.000000,0.000000,0.000000,0.000000,14.654023,0.000000,0.000000,0.000000,0.000000,0.000000,9.930000,6471,0,32,6
