time,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,acc_x,acc_y,acc_z,att_phi,att_theta,att_psi,distance_est,centroid_x,centroid_y,divergence,true_divergence,divergence_sp,set_point,dt,raw_divergence,color_count,mu_x,p_output,i_output,pid_on, time_sl,raw_of_y, of_y, raw_of_y_d, raw_of_y_d_test, of_y_d,mu_y, mu_z,cmd_thrust,cmd_roll,cmd_pitch,cmd_yaw
16.247511,-0.003672,-0.001953,-1.095034,0.000097,-0.000051,0.010890,-0.000082,0.000426,-0.008503,0.000039,-0.000001,0.000002,10.000000,7.000000,0.000000,0.008614,0.000024,0.000000,0.000000,0.000000,0.000000,1500.000000,0.000000,0.000000,0.000000,0.000000,16.246532,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.980000,6504,0,32,0
16.249464,-0.003672,-0.001953,-1.095012,0.000097,-0.000050,0.010873,-0.000081,0.000422,-0.008486,0.000038,-0.000001,0.000002,10.000000,7.000000,0.000000,0.008614,0.000024,0.000000,0.000000,0.000000,0.000000,1500.000000,0.000000,0.000000,0.000000,0.000000,16.248487,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.980000,6504,0,32,0
16.251417,-0.003672,-0.001953,-1.094991,0.000097,-0.000049,0.010856,-0.000081,0.000418,-0.008468,0.000038,-0.000001,0.000002,10.000000,7.000000,0.000000,0.008614,0.000024,0.000000,0.000000,0.000000,0.000000,1500.000000,0.000000,0.000000,0.000000,0.000000,16.250441,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.980000,6504,0,32,0
16.253372,-0.003671,-0.001953,-1.094969,0.000097,-0.000048,0.010839,-0.000081,0.000412,-0.008451,0.000037,-0.000001,0.000002,10.000000,7.000000,0.000000,0.008614,0.000024,0.000000,0.000000,0.000000,0.000000,1500.000000,0.000000,0.000000,0.000000,0.000000,16.252396,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.980000,6504,0,31,0
16.255325,-0.003671,-0.001953,-1.094947,0.000096,-0.000047,0.010823,-0.000082,0.000407,-0.008435,0.000037,-0.000001,0.000002,10.000000,7.000000,0.000000,0.008614,0.000024,0.000000,0.000000,0.000000,0.000000,1500.000000,0.000000,0.000000,0.000000,0.000000,16.254349,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.980000,6504,0,31,0
16.257280,-0.003671,-0.001953,-1.094926,0.000096,-0.000046,0.010806,-0.000083,0.000400,-0.008418,0.000036,-0.000001,0.000002,10.000000,7.000000,0.000000,0.008614,0.000024,0.000000,0.000000,0.000000,0.000000,1500.000000,0.000000,0.000000,0.000000,0.000000,16.256304,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.980000,6504,0,31,0
16.259233,-0.003671,-0.001953,-1.094904,0.000096,-0.000046,0.010789,-0.000085,0.000394,-0.008403,0.000036,-0.000000,0.000002,10.000000,7.000000,0.000000,0.008614,0.000024,0.000000,0.000000,0.000000,0.000000,1500.000000,0.000000,0.000000,0.000000,0.000000,16.258257,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.980000,6504,0,31,0
16.261189,-0.003671,-0.001954,-1.094882,0.000096,-0.000045,0.010772,-0.000087,0.000386,-0.008386,0.000035,-0.000000,0.000002,10.000000,7.000000,0.000000,0.008614,0.000024,0.000000,0.000000,0.000000,0.000000,1500.000000,0.000000,0.000000,0.000000,0.000000,16.260212,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.980000,6504,0,31,0
16.263142,-0.003670,-0.001954,-1.094861,0.000096,-0.000044,0.010755,-0.000089,0.000379,-0.008371,0.000034,0.000000,0.000002,10.000000,7.000000,0.000000,0.008614,0.000024,0.000000,0.000000,0.000000,0.000000,1500.000000,0.000000,0.000000,0.000000,0.000000,16.262165,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.980000,6504,0,31,0
16.265097,-0.003670,-0.001954,-1.094839,0.000096,-0.000043,0.010739,-0.000091,0.000371,-0.008355,0.000033,0.000000,0.000002,10.000000,7.000000,0.000000,0.008614,0.000024,0.000000,0.000000,0.000000,0.000000,1500.000000,0.000000,0.000000,0.000000,0.000000,16.264118,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.980000,6504,0,31,0
16.267050,-0.003670,-0.001954,-1.094818,0.000095,-0.000043,0.010722,-0.000093,0.000363,-0.008339,0.000033,0.000001,0.000002,10.000000,7.000000,0.000000,0.008614,0.000024,0.000000,0.000000,0.000000,0.000000,1500.000000,0.000000,0.000000,0.000000,0.000000,16.266073,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.980000,6504,0,31,0
16.269005,-0.003670,-0.001954,-1.094796,0.000095,-0.000042,0.010705,-0.000095,0.000354,-0.008323,0.000032,0.000001,0.000002,10.000000,7.000000,0.000000,0.008614,0.000024,0.000000,0.000000,0.000000,0.000000,1500.000000,0.000000,0.000000,0.000000,0.000000,16.268026,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.980000,6504,0,31,0
16.270958,-0.003670,-0.001954,-1.094775,0.000095,-0.000041,0.010689,-0.000097,0.000345,-0.008308,0.000031,0.000001,0.000002,10.000000,7.000000,0.000000,0.008614,0.000024,0.000000,0.000000,0.000000,0.000000,1500.000000,0.000000,0.000000,0.000000,0.000000,16.269981,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.980000,6504,0,31,0
16.272911,-0.003669,-0.001954,-1.094754,0.000095,-0.000041,0.010672,-0.000099,0.000336,-0.008292,0.000030,0.000001,0.000002,10.000000,7.000000,0.000000,0.008614,0.000024,0.000000,0.000000,0.000000,0.000000,1500.000000,0.000000,0.000000,0.000000,0.000000,16.271935,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.980000,6504,0,31,0
16.274866,-0.003669,-0.001954,-1.094732,0.000095,-0.000040,0.010656,-0.000101,0.000327,-0.008276,0.000029,0.000001,0.000002,10.000000,7.000000,0.000000,0.008614,0.000024,0.000000,0.000000,0.000000,0.000000,1500.000000,0.000000,0.000000,0.000000,0.000000,16.273890,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.980000,6504,0,31,0
16.276819,-0.003669,-0.001954,-1.094711,0.000094,-0.000039,0.010639,-0.000103,0.000318,-0.008261,0.000028,0.000002,0.000002,10.000000,7.000000,0.000000,0.008614,0.000024,0.000000,0.000000,0.000000,0.000000,1500.000000,0.000000,0.000000,0.000000,0.000000,16.275843,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.980000,6504,0,31,0
16.278774,-0.003669,-0.001954,-1.094690,0.000094,-0.000039,0.010623,-0.000104,0.000308,-0.008246,0.000027,0.000002,0.000002,10.000000,7.000000,0.000000,0.008614,0.000024,0.000000,0.000000,0.000000,0.000000,1500.000000,0.000000,0.000000,0.000000,0.000000,16.277798,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.980000,6504,0,31,0
16.280727,-0.003669,-0.001954,-1.094669,0.000094,-0.000038,0.010606,-0.000105,0.000299,-0.008230,0.000026,0.000002,0.000002,10.000000,7.000000,0.000000,0.008614,0.000024,0.000000,0.000000,0.000000,0.000000,1500.000000,0.000000,0.000000,0.000000,0.000000,16.279751,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.980000,6504,0,31,0
16.282682,-0.003669,-0.001954,-1.094647,0.000094,-0.000037,0.010590,-0.000106,0.000289,-0.008215,0.000025,0.000002,0.000002,10.000000,7.000000,0.000000,0.008614,0.000024,0.000000,0.000000,0.000000,0.000000,1500.000000,0.000000,0.000000,0.000000,0.000000,16.281706,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.980000,6504,0,31,0
16.284636,-0.003668,-0.001954,-1.094626,0.000094,-0.000037,0.010573,-0.000107,0.000279,-0.008200,0.000024,0.000002,0.000002,10.000000,7.000000,0.000000,0.008614,0.000024,0.000000,0.000000,0.000000,0.000000,1500.000000,0.000000,0.000000,0.000000,0.000000,16.283659,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.980000,6504,0,31,0
16.286591,-0.003668,-0.001955,-1.094605,0.000093,-0.000036,0.010557,-0.000107,0.000269,-0.008184,0.000024,0.000002,0.000002,10.000000,7.000000,0.000000,0.008614,0.000024,0.000000,0.000000,0.000000,0.000000,1500.000000,0.000000,0.000000,0.000000,0.000000,16.285612,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.980000,6504,0,31,0
16.288544,-0.003668,-0.001955,-1.094584,0.000093,-0.000036,0.010541,-0.000107,0.000259,-0.008169,0.000023,0.000002,0.000002,10.000000,7.000000,0.000000,0.008614,0.000024,0.000000,0.000000,0.000000,0.000000,1500.000000,0.000000,0.000000,0.000000,0.000000,16.287567,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.980000,6504,0,31,0
16.290499,-0.003668,-0.001955,-1.094563,0.000093,-0.000035,0.010524,-0.000106,0.000249,-0.008154,0.000022,0.000002,0.000002,10.000000,7.000000,0.000000,0.008614,0.000024,0.000000,0.000000,0.000000,0.000000,1500.000000,0.000000,0.000000,0.000000,0.000000,16.289520,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.980000,6504,0,31,0
16.292452,-0.003668,-0.001955,-1.094542,0.000093,-0.000035,0.010508,-0.000106,0.000238,-0.008139,0.000021,0.000002,0.000002,10.000000,7.000000,0.000000,0.008614,0.000024,0.000000,0.000000,0.000000,0.000000,1500.000000,0.000000,0.000000,0.000000,0.000000,16.291475,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.980000,6504,0,31,0
16.294407,-0.003667,-0.001955,-1.094521,0.000092,-0.000034,0.010492,-0.000104,0.000228,-0.008124,0.000020,0.000002,0.000002,10.000000,7.000000,0.000000,0.006751,0.000023,0.000000,0.000000,0.067000,0.000000,1500.000000,0.000000,0.000000,0.000000,0.000000,16.293428,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.980000,6504,0,31,0
16.296360,-0.003667,-0.001955,-1.094500,0.000092,-0.000034,0.010475,-0.000103,0.000218,-0.008108,0.000018,0.000002,0.000002,10.000000,7.000000,0.000000,0.006751,0.000023,0.000000,0.000000,0.000000,0.000000,1500.000000,0.000000,0.000000,0.000000,0.000000,16.295383,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.980000,6504,0,32,0
16.298313,-0.003667,-0.001955,-1.094479,0.000092,-0.000034,0.010459,-0.000101,0.000207,-0.008093,0.000017,0.000001,0.000002,10.000000,7.000000,0.000000,0.006751,0.000023,0.000000,0.000000,0.000000,0.000000,1500.000000,0.000000,0.000000,0.000000,0.000000,16.297337,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.980000,6504,0,32,0
16.300268,-0.003667,-0.001955,-1.094458,0.000092,-0.000033,0.010443,-0.000098,0.000197,-0.008077,0.000016,0.000001,0.000002,10.000000,7.000000,0.000000,0.006751,0.000023,0.000000,0.000000,0.000000,0.000000,1500.000000,0.000000,0.000000,0.000000,0.000000,16.299292,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.980000,6504,0,32,0
16.302221,-0.003667,-0.001955,-1.094437,0.000092,-0.000033,0.010427,-0.000095,0.000186,-0.008061,0.000015,0.000001,0.000002,10.000000,7.000000,0.000000,0.006751,0.000023,0.000000,0.000000,0.000000,0.000000,1500.000000,0.000000,0.000000,0.000000,0.000000,16.301245,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.980000,6504,0,32,0
16.304176,-0.003667,-0.001955,-1.094416,0.000091,-0.000032,0.010411,-0.000093,0.000176,-0.008046,0.000014,0.000001,0.000002,10.000000,7.000000,0.000000,0.006751,0.000023,0.000000,0.000000,0.000000,0.000000,1500.000000,0.000000,0.000000,0.000000,0.000000,16.303200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.980000,6504,0,32,0
16.306129,-0.003666,-0.001955,-1.094395,0.000091,-0.000032,0.010395,-0.000090,0.000165,-0.008030,0.000013,0.000000,0.000002,10.000000,7.000000,0.000000,0.006751,0.000023,0.000000,0.000000,0.000000,0.000000,1500.000000,0.000000,0.000000,0.000000,0.000000,16.305153,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.980000,6504,0,32,0
16.308084,-0.003666,-0.001955,-1.094375,0.000091,-0.000032,0.010379,-0.000087,0.000155,-0.008015,0.000012,0.000000,0.000002,10.000000,7.000000,0.000000,0.006751,0.000023,0.000000,0.000000,0.000000,0.000000,1500.000000,0.000000,0.000000,0.000000,0.000000,16.307108,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.980000,6504,0,32,0
16.310038,-0.003666,-0.001955,-1.094354,0.000091,-0.000031,0.010363,-0.000084,0.000144,-0.007999,0.000011,-0.000000,0.000002,10.000000,7.000000,0.000000,0.006751,0.000023,0.000000,0.000000,0.000000,0.000000,1500.000000,0.000000,0.000000,0.000000,0.000000,16.309061,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.980000,6504,0,32,0
16.311993,-0.003666,-0.001955,-1.094333,0.000091,-0.000031,0.010347,-0.000081,0.000134,-0.007984,0.000010,-0.000000,0.000002,10.000000,7.000000,0.000000,0.006751,0.000023,0.000000,0.000000,0.000000,0.000000,1500.000000,0.000000,0.000000,0.000000,0.000000,16.311014,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.980000,6504,0,32,0
16.313946,-0.003666,-0.001955,-1.094312,0.000091,-0.000031,0.010331,-0.000079,0.000123,-0.007969,0.000009,-0.000001,0.000002,10.000000,7.000000,0.000000,0.006751,0.000023,0.000000,0.000000,0.000000,0.000000,1500.000000,0.000000,0.000000,0.000000,0.000000,16.312969,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.980000,6504,0,32,0
16.315901,-0.003665,-0.001956,-1.094292,0.000090,-0.000031,0.010315,-0.000076,0.000112,-0.007954,0.000008,-0.000001,0.000002,10.000000,7.000000,0.000000,0.006751,0.000023,0.000000,0.000000,0.000000,0.000000,1500.000000,0.000000,0.000000,0.000000,0.000000,16.314922,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.980000,6504,0,32,0
16.317854,-0.003665,-0.001956,-1.094271,0.000090,-0.000031,0.010299,-0.000074,0.000102,-0.007938,0.000007,-0.000001,0.000002,10.000000,7.000000,0.000000,0.006751,0.000023,0.000000,0.000000,0.000000,0.000000,1500.000000,0.000000,0.000000,0.000000,0.000000,16.316877,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.980000,6504,0,32,0
16.319809,-0.003665,-0.001956,-1.094251,0.000090,-0.000030,0.010283,-0.000072,0.000091,-0.007923,0.000006,-0.000001,0.000002,10.000000,7.000000,0.000000,0.006751,0.000023,0.000000,0.000000,0.000000,0.000000,1500.000000,0.000000,0.000000,0.000000,0.000000,16.318830,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.980000,6504,0,32,0
16.321762,-0.003665,-0.001956,-1.094230,0.000090,-0.000030,0.010267,-0.000071,0.000080,-0.007908,0.000005,-0.000001,0.000002,10.000000,7.000000,0.000000,0.006751,0.000023,0.000000,0.000000,0.000000,0.000000,1500.000000,0.000000,0.000000,0.000000,0.000000,16.320786,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.980000,6504,0,32,0
16.323715,-0.003665,-0.001956,-1.094209,0.000090,-0.000030,0.010252,-0.000070,0.000070,-0.007893,0.000004,-0.000001,0.000002,10.000000,7.000000,0.000000,0.006751,0.000023,0.000000,0.000000,0.000000,0.000000,1500.000000,0.000000,0.000000,0.000000,0.000000,16.322739,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.980000,6504,0,32,0
16.325670,-0.003665,-0.001956,-1.094189,0.000090,-0.000030,0.010236,-0.000069,0.000059,-0.007879,0.000003,-0.000001,0.000002,10.000000,7.000000,0.000000,0.006751,0.000023,0.000000,0.000000,0.000000,0.000000,1500.000000,0.000000,0.000000,0.000000,0.000000,16.324694,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.980000,6504,0,32,0
16.327623,-0.003664,-0.001956,-1.094168,0.000090,-0.000030,0.010220,-0.000069,0.000049,-0.007864,0.000002,-0.000001,0.000002,10.000000,7.000000,0.000000,0.006751,0.000023,0.000000,0.000000,0.000000,0.000000,1500.000000,0.000000,0.000000,0.000000,0.000000,16.326647,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.980000,6504,0,32,0
16.329578,-0.003664,-0.001956,-1.094148,0.000089,-0.000030,0.010204,-0.000069,0.000038,-0.007849,0.000001,-0.000001,0.000002,10.000000,7.000000,0.000000,0.006751,0.000023,0.000000,0.000000,0.000000,0.000000,1500.000000,0.000000,0.000000,0.000000,0.000000,16.328602,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.980000,6504,0,32,0
16.331532,-0.003664,-0.001956,-1.094128,0.000089,-0.000030,0.010189,-0.000070,0.000027,-0.007835,-0.000001,-0.000001,0.000002,10.000000,7.000000,0.000000,0.006751,0.000023,0.000000,0.000000,0.000000,0.000000,1500.000000,0.000000,0.000000,0.000000,0.000000,16.330555,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.980000,6504,0,31,0
16.333487,-0.003664,-0.001956,-1.094107,0.000089,-0.000030,0.010173,-0.000071,0.000017,-0.007821,-0.000002,-0.000001,0.000002,10.000000,7.000000,0.000000,0.006751,0.000023,0.000000,0.000000,0.000000,0.000000,1500.000000,0.000000,0.000000,0.000000,0.000000,16.332508,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.980000,6504,0,31,0
16.335440,-0.003664,-0.001956,-1.094087,0.000089,-0.000030,0.010157,-0.000073,0.000006,-0.007807,-0.000003,-0.000001,0.000002,10.000000,7.000000,0.000000,0.006751,0.000023,0.000000,0.000000,0.000000,0.000000,1500.000000,0.000000,0.000000,0.000000,0.000000,16.334463,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.980000,6504,0,31,0
16.337395,-0.003663,-0.001956,-1.094067,0.000089,-0.000030,0.010142,-0.000075,-0.000005,-0.007792,-0.000004,-0.000001,0.000002,10.000000,7.000000,0.000000,0.006751,0.000023,0.000000,0.000000,0.000000,0.000000,1500.000000,0.000000,0.000000,0.000000,0.000000,16.336416,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.980000,6504,0,31,0
16.339348,-0.003663,-0.001956,-1.094046,0.000089,-0.000030,0.010126,-0.000077,-0.000015,-0.007779,-0.000005,-0.000000,0.000002,10.000000,7.000000,0.000000,0.006751,0.000023,0.000000,0.000000,0.000000,0.000000,1500.000000,0.000000,0.000000,0.000000,0.000000,16.338371,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.980000,6504,0,31,0
16.341303,-0.003663,-0.001956,-1.094026,0.000089,-0.000030,0.010111,-0.000079,-0.000026,-0.007765,-0.000006,-0.000000,0.000002,10.000000,7.000000,0.000000,0.006751,0.000023,0.000000,0.000000,0.000000,0.000000,1500.000000,0.000000,0.000000,0.000000,0.000000,16.340324,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.980000,6504,0,31,0
16.343256,-0.003663,-0.001956,-1.094006,0.000088,-0.000030,0.010095,-0.000082,-0.000036,-0.007751,-0.000007,0.000000,0.000002,10.000000,7.000000,0.000000,0.006751,0.000023,0.000000,0.000000,0.000000,0.000000,1500.000000,0.000000,0.000000,0.000000,0.000000,16.342279,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.980000,6504,0,31,0
16.345209,-0.003663,-0.001956,-1.093986,0.000088,-0.000030,0.010080,-0.000085,-0.000047,-0.007737,-0.000008,0.000000,0.000002,10.000000,7.000000,0.000000,0.006751,0.000023,0.000000,0.000000,0.000000,0.000000,1500.000000,0.000000,0.000000,0.000000,0.000000,16.344233,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.980000,6504,0,31,0
16.347164,-0.003663,-0.001957,-1.093966,0.000088,-0.000030,0.010064,-0.000087,-0.000057,-0.007723,-0.000009,0.000001,0.000002,10.000000,7.000000,0.000000,0.006751,0.000023,0.000000,0.000000,0.000000,0.000000,1500.000000,0.000000,0.000000,0.000000,0.000000,16.346188,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.980000,6504,0,31,0
16.349117,-0.003662,-0.001957,-1.093945,0.000088,-0.000030,0.010049,-0.000090,-0.000068,-0.007708,-0.000010,0.000001,0.000002,10.000000,7.000000,0.000000,0.006751,0.000023,0.000000,0.000000,0.000000,0.000000,1500.000000,0.000000,0.000000,0.000000,0.000000,16.348141,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.980000,6504,0,31,0
16.351072,-0.003662,-0.001957,-1.093925,0.000088,-0.000030,0.010033,-0.000092,-0.000078,-0.007695,-0.000011,0.000001,0.000002,10.000000,7.000000,0.000000,0.006751,0.000023,0.000000,0.000000,0.000000,0.000000,1500.000000,0.000000,0.000000,0.000000,0.000000,16.350096,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.980000,6504,0,31,0
16.353025,-0.003662,-0.001957,-1.093905,0.000088,-0.000030,0.010018,-0.000094,-0.000089,-0.007681,-0.000012,0.000001,0.000002,10.000000,7.000000,0.000000,0.006751,0.000023,0.000000,0.000000,0.000000,0.000000,1500.000000,0.000000,0.000000,0.000000,0.000000,16.352049,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.980000,6504,0,31,0
16.354980,-0.003662,-0.001957,-1.093885,0.000087,-0.000031,0.010003,-0.000096,-0.000099,-0.007667,-0.000014,0.000002,0.000002,10.000000,7.000000,0.000000,0.006751,0.000023,0.000000,0.000000,0.000000,0.000000,1500.000000,0.000000,0.000000,0.000000,0.000000,16.354004,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.980000,6504,0,31,0
16.356934,-0.003662,-0.001957,-1.093865,0.000087,-0.000031,0.009997,-0.000011,-0.000141,0.002345,-0.000015,0.000002,0.000002,10.000000,7.000000,0.000000,0.006751,0.000023,0.000000,0.000000,0.000000,0.000000,1500.000000,0.000000,0.000000,0.000000,0.000000,16.355957,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.980000,6504,0,31,0
16.358889,-0.003661,-0.001957,-1.093845,0.000087,-0.000031,0.009991,-0.000106,-0.000118,-0.008383,-0.000016,0.000002,0.000002,10.000000,7.000000,0.000000,0.006751,0.000023,0.000000,0.000000,0.000000,0.000000,1500.000000,0.000000,0.000000,0.000000,0.000000,16.357910,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.980000,6504,0,31,0
16.360842,-0.003661,-0.001957,-1.093825,0.000087,-0.000031,0.009995,-0.000021,-0.000160,0.001618,-0.000017,0.000002,0.000002,10.000000,7.000000,0.000000,0.006751,0.000023,0.000000,0.000000,0.000000,0.000000,1500.000000,0.000000,0.000000,0.000000,0.000000,16.359865,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.980000,6504,0,31,0
16.362797,-0.003661,-0.001957,-1.093805,0.000087,-0.000032,0.009998,-0.000022,-0.000170,0.001618,-0.000018,0.000002,0.000002,10.000000,7.000000,0.000000,0.006751,0.000023,0.000000,0.000000,0.000000,0.000000,1500.000000,0.000000,0.000000,0.000000,0.000000,16.361818,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.980000,6504,0,31,0
16.364750,-0.003661,-0.001957,-1.093785,0.000087,-0.000032,0.009991,-0.000110,-0.000149,-0.008383,-0.000019,0.000002,0.000002,10.000000,7.000000,0.000000,0.006751,0.000023,0.000000,0.000000,0.000000,0.000000,1500.000000,0.000000,0.000000,0.000000,0.000000,16.363773,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.980000,6504,0,31,0
16.366703,-0.003661,-0.001957,-1.093765,0.000087,-0.000032,0.009995,-0.000024,-0.000192,0.001617,-0.000020,0.000002,0.000002,10.000000,7.000000,0.000000,0.006751,0.000023,0.000000,0.000000,0.000000,0.000000,1500.000000,0.000000,0.000000,0.000000,0.000000,16.365726,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.980000,6504,0,31,0
16.368658,-0.003661,-0.001957,-1.093745,0.000087,-0.000033,0.009998,-0.000024,-0.000202,0.001617,-0.000021,0.000002,0.000002,10.000000,7.000000,0.000000,0.006751,0.000023,0.000000,0.000000,0.000000,0.000000,1500.000000,0.000000,0.000000,0.000000,0.000000,16.367682,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.980000,6504,0,31,0
16.370611,-0.003660,-0.001957,-1.093725,0.000087,-0.000033,0.009992,-0.000018,-0.000216,0.002344,-0.000022,0.000002,0.000002,10.000000,7.000000,0.000000,0.006751,0.000023,0.000000,0.000000,0.000000,0.000000,1500.000000,0.000000,0.000000,0.000000,0.000000,16.369635,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.980000,6504,0,31,0
16.372566,-0.003660,-0.001957,-1.093705,0.000087,-0.000034,0.009995,-0.000023,-0.000224,0.001617,-0.000023,0.000002,0.000002,10.000000,7.000000,0.000000,0.005313,0.000022,0.000000,0.000000,0.066000,0.000000,1500.000000,0.000000,0.000000,0.000000,0.000000,16.371590,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.980000,6504,0,31,0
16.374519,-0.003660,-0.001957,-1.093685,0.000087,-0.000034,0.009999,-0.000023,-0.000235,0.001617,-0.000024,0.000002,0.000002,10.000000,7.000000,0.000000,0.005313,0.000022,0.000000,0.000000,0.000000,0.000000,1500.000000,0.000000,0.000000,0.000000,0.000000,16.373543,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.980000,6504,0,31,0
16.376474,-0.003660,-0.001957,-1.093665,0.000086,-0.000035,0.009993,-0.000015,-0.000248,0.002343,-0.000026,0.000002,0.000002,10.000000,7.000000,0.000000,0.005313,0.000022,0.000000,0.000000,0.000000,0.000000,1500.000000,0.000000,0.000000,0.000000,0.000000,16.375498,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.980000,6504,0,31,0
16.378428,-0.003660,-0.001958,-1.093645,0.000086,-0.000035,0.009996,-0.000020,-0.000256,0.001616,-0.000027,0.000002,0.000002,10.000000,7.000000,0.000000,0.005313,0.000022,0.000000,0.000000,0.000000,0.000000,1500.000000,0.000000,0.000000,0.000000,0.000000,16.377451,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.980000,6504,0,32,0
16.380383,-0.003660,-0.001958,-1.093625,0.000086,-0.000036,0.009999,-0.000018,-0.000267,0.001617,-0.000028,0.000002,0.000002,10.000000,7.000000,0.000000,0.005313,0.000022,0.000000,0.000000,0.000000,0.000000,1500.000000,0.000000,0.000000,0.000000,0.000000,16.379404,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.980000,6504,0,32,0
16.382336,-0.003659,-0.001958,-1.093605,0.000086,-0.000036,0.009993,-0.000009,-0.000280,0.002344,-0.000029,0.000001,0.000002,10.000000,7.000000,0.000000,0.005313,0.000022,0.000000,0.000000,0.000000,0.000000,1500.000000,0.000000,0.000000,0.000000,0.000000,16.381359,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.980000,6504,1,32,0
16.384291,-0.003659,-0.001958,-1.093585,0.000086,-0.000037,0.009996,-0.000013,-0.000288,0.001618,-0.000030,0.000001,0.000002,10.000000,7.000000,0.000000,0.005313,0.000022,0.000000,0.000000,0.000000,0.000000,1500.000000,0.000000,0.000000,0.000000,0.000000,16.383312,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.980000,6504,1,32,0
