time,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,acc_x,acc_y,acc_z,att_phi,att_theta,att_psi,distance_est,centroid_x,centroid_y,divergence,true_divergence,divergence_sp,set_point,dt,raw_divergence,color_count,mu_x,p_output,i_output,pid_on, time_sl,raw_of_y, lp_const_of, of_y, of_y_d,mu_y, mu_z,cmd_thrust,cmd_roll,cmd_pitch,cmd_yaw
12.767436,-0.004412,-0.001595,-1.102011,0.000027,-0.000001,-0.014656,0.000008,-0.000047,0.016452,-0.000005,-0.000004,0.000489,10.000000,5.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1482.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6502,0,32,0
12.769390,-0.004412,-0.001595,-1.102040,0.000027,-0.000001,-0.014623,0.000011,-0.000057,0.016587,-0.000006,-0.000004,0.000489,10.000000,5.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1482.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6502,0,32,0
12.771344,-0.004412,-0.001595,-1.102069,0.000027,-0.000001,-0.014590,0.000013,-0.000066,0.016706,-0.000007,-0.000004,0.000489,10.000000,5.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1482.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6502,0,32,0
12.773298,-0.004412,-0.001595,-1.102099,0.000028,-0.000001,-0.014556,0.000015,-0.000076,0.016812,-0.000008,-0.000004,0.000489,10.000000,5.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1482.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6502,0,32,0
12.775252,-0.004412,-0.001595,-1.102128,0.000028,-0.000001,-0.014523,0.000017,-0.000085,0.016905,-0.000009,-0.000004,0.000488,10.000000,5.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1482.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6502,0,32,0
12.777206,-0.004412,-0.001595,-1.102157,0.000028,-0.000001,-0.014489,0.000018,-0.000095,0.016986,-0.000010,-0.000004,0.000488,10.000000,5.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1482.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6502,0,32,0
12.779160,-0.004412,-0.001595,-1.102186,0.000028,-0.000002,-0.014455,0.000019,-0.000104,0.017056,-0.000011,-0.000005,0.000488,10.000000,5.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1482.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6502,0,32,0
12.781114,-0.004412,-0.001595,-1.102215,0.000028,-0.000002,-0.014420,0.000019,-0.000114,0.017116,-0.000012,-0.000004,0.000488,10.000000,5.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1482.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6502,0,31,0
12.783068,-0.004412,-0.001595,-1.102243,0.000028,-0.000002,-0.014386,0.000018,-0.000123,0.017168,-0.000013,-0.000004,0.000488,10.000000,5.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1482.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6502,0,31,0
12.785022,-0.004412,-0.001595,-1.102272,0.000028,-0.000002,-0.014352,0.000017,-0.000133,0.017212,-0.000014,-0.000004,0.000488,10.000000,5.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1482.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6502,0,31,0
12.786976,-0.004412,-0.001595,-1.102301,0.000028,-0.000003,-0.014317,0.000015,-0.000142,0.017248,-0.000015,-0.000004,0.000488,10.000000,5.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1482.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6502,0,31,0
12.788930,-0.004412,-0.001595,-1.102329,0.000028,-0.000003,-0.014283,0.000013,-0.000152,0.017277,-0.000016,-0.000004,0.000488,10.000000,5.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1482.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6502,0,31,0
12.790884,-0.004412,-0.001595,-1.102358,0.000028,-0.000003,-0.014248,0.000011,-0.000161,0.017301,-0.000017,-0.000004,0.000488,10.000000,5.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1482.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6502,0,31,0
12.792838,-0.004412,-0.001595,-1.102386,0.000028,-0.000004,-0.014213,0.000009,-0.000171,0.017320,-0.000018,-0.000003,0.000488,10.000000,5.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1482.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6502,0,31,0
12.794792,-0.004411,-0.001595,-1.102415,0.000028,-0.000004,-0.014179,0.000006,-0.000180,0.017334,-0.000019,-0.000003,0.000488,10.000000,5.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1482.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6502,0,31,0
12.796746,-0.004411,-0.001595,-1.102443,0.000028,-0.000004,-0.014144,0.000004,-0.000189,0.017344,-0.000020,-0.000003,0.000488,10.000000,5.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1482.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6502,0,31,0
12.798700,-0.004411,-0.001595,-1.102471,0.000028,-0.000005,-0.014109,0.000001,-0.000199,0.017350,-0.000021,-0.000003,0.000488,10.000000,5.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1482.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6502,0,31,0
12.800654,-0.004411,-0.001595,-1.102500,0.000028,-0.000005,-0.014075,-0.000001,-0.000208,0.017352,-0.000022,-0.000002,0.000488,10.000000,5.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1482.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6502,0,31,0
12.802608,-0.004411,-0.001595,-1.102528,0.000028,-0.000006,-0.014040,-0.000004,-0.000217,0.017351,-0.000023,-0.000002,0.000488,10.000000,5.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1482.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6502,0,31,0
12.804562,-0.004411,-0.001595,-1.102556,0.000028,-0.000006,-0.014005,-0.000006,-0.000227,0.017347,-0.000024,-0.000002,0.000488,10.000000,5.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1482.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6502,0,31,0
12.806516,-0.004411,-0.001595,-1.102584,0.000028,-0.000006,-0.013971,-0.000009,-0.000236,0.017340,-0.000025,-0.000002,0.000488,10.000000,5.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1482.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6502,0,31,0
12.808470,-0.004411,-0.001595,-1.102612,0.000028,-0.000007,-0.013936,-0.000011,-0.000245,0.017331,-0.000026,-0.000001,0.000488,10.000000,5.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1482.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6502,0,31,0
12.810424,-0.004411,-0.001595,-1.102640,0.000028,-0.000007,-0.013901,-0.000012,-0.000255,0.017320,-0.000027,-0.000001,0.000488,10.000000,5.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1482.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6502,0,31,0
12.812378,-0.004411,-0.001595,-1.102667,0.000028,-0.000008,-0.013867,-0.000014,-0.000264,0.017307,-0.000028,-0.000001,0.000488,10.000000,5.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1482.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6502,0,31,0
12.814332,-0.004411,-0.001595,-1.102695,0.000028,-0.000008,-0.013832,-0.000015,-0.000273,0.017292,-0.000029,-0.000001,0.000488,10.000000,5.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1482.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6502,1,31,0
12.816286,-0.004411,-0.001595,-1.102723,0.000028,-0.000009,-0.013798,-0.000017,-0.000282,0.017276,-0.000030,-0.000001,0.000488,10.000000,5.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1482.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6502,1,31,0
12.818240,-0.004411,-0.001595,-1.102750,0.000028,-0.000010,-0.013763,-0.000017,-0.000291,0.017258,-0.000031,-0.000001,0.000488,10.000000,5.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1482.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6502,1,31,0
12.820194,-0.004411,-0.001595,-1.102778,0.000028,-0.000010,-0.013728,-0.000018,-0.000300,0.017239,-0.000032,-0.000001,0.000488,10.000000,5.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1482.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6502,1,31,0
12.822148,-0.004411,-0.001595,-1.102805,0.000028,-0.000011,-0.013694,-0.000019,-0.000309,0.017220,-0.000033,-0.000001,0.000488,10.000000,5.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1482.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6503,1,31,0
12.824102,-0.004411,-0.001595,-1.102833,0.000028,-0.000011,-0.013660,-0.000019,-0.000318,0.017094,-0.000034,-0.000001,0.000488,10.000000,5.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1482.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6503,1,31,0
12.826056,-0.004411,-0.001595,-1.102860,0.000028,-0.000012,-0.013626,-0.000019,-0.000326,0.016942,-0.000035,-0.000001,0.000488,10.000000,5.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1482.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6503,1,31,0
12.828010,-0.004411,-0.001595,-1.102887,0.000027,-0.000013,-0.013592,-0.000019,-0.000333,0.016802,-0.000036,-0.000001,0.000488,10.000000,5.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1482.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6503,1,31,0
12.829964,-0.004410,-0.001595,-1.102914,0.000027,-0.000013,-0.013559,-0.000019,-0.000341,0.016672,-0.000036,-0.000001,0.000488,10.000000,5.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1482.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6503,1,31,0
12.831918,-0.004410,-0.001595,-1.102941,0.000027,-0.000014,-0.013526,-0.000019,-0.000348,0.016551,-0.000037,-0.000001,0.000488,10.000000,5.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1482.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6503,1,31,0
12.833872,-0.004410,-0.001595,-1.102968,0.000027,-0.000015,-0.013493,-0.000019,-0.000354,0.016439,-0.000038,-0.000001,0.000488,10.000000,5.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1482.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6503,1,31,0
12.835826,-0.004410,-0.001595,-1.102995,0.000027,-0.000016,-0.013460,-0.000019,-0.000360,0.016335,-0.000039,-0.000001,0.000488,10.000000,5.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1482.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6503,1,31,0
12.837780,-0.004410,-0.001595,-1.103022,0.000027,-0.000016,-0.013427,-0.000019,-0.000365,0.016238,-0.000039,-0.000001,0.000488,10.000000,5.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1482.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6503,1,31,0
12.839734,-0.004410,-0.001595,-1.103049,0.000027,-0.000017,-0.013395,-0.000019,-0.000370,0.016148,-0.000040,-0.000001,0.000488,10.000000,5.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1482.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6503,1,31,0
12.841688,-0.004410,-0.001595,-1.103076,0.000027,-0.000018,-0.013363,-0.000019,-0.000374,0.016063,-0.000040,-0.000001,0.000488,10.000000,5.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1482.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6503,1,31,0
